chemical,dsstox_sid,technology,assay,timeh,cell,aeid,aenm,bmad,hitc,modl,modl_ac10,modl_ga,modl_tp,resp_max,resp_min,resp_unit_x,spid,chid,casn,chnm,code,m6id,m4id,m5id,mc6_mthd_id,flag,fval,fval_unit,resp_unit_y
Flufenacet,DTXSID2032552,ATG,,,,1426,ATG_FoxO_CIS_dn,0.0948027508729423,1,hill,1.37315522308982,1.4924356530956,0.503444512036992,0.503393373699692,-0.0846347453721818,log2_fold_induction,TP0000077C01,32552.0,142459-58-3,Flufenacet,C142459583,4896071.0,29004011.0,29067893.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Flufenacet,DTXSID2032552,ATG,,,,1432,ATG_GRE_CIS_dn,0.0815741277707475,1,hill,0.985346128756636,1.24213900020656,0.441707783879195,0.439236008752273,0.0440116952234414,log2_fold_induction,TP0000077C01,32552.0,142459-58-3,Flufenacet,C142459583,4899681.0,29031014.0,29090645.0,17.0,Less than 50% efficacy,,N,log2_fold_induction
Flufenacet,DTXSID2032552,ATG,,,,1432,ATG_GRE_CIS_dn,0.0815741277707475,1,hill,0.985346128756636,1.24213900020656,0.441707783879195,0.439236008752273,0.0440116952234414,log2_fold_induction,TP0000077C01,32552.0,142459-58-3,Flufenacet,C142459583,4899550.0,29031014.0,29090645.0,16.0,Hit-call potentially confounded by overfitting,,N,log2_fold_induction
Flufenacet,DTXSID2032552,ATG,,,,1432,ATG_GRE_CIS_dn,0.0815741277707475,1,hill,0.985346128756636,1.24213900020656,0.441707783879195,0.439236008752273,0.0440116952234414,log2_fold_induction,TP0000077C01,32552.0,142459-58-3,Flufenacet,C142459583,4899183.0,29031014.0,29090645.0,11.0,Borderline active,,N,log2_fold_induction
Flufenacet,DTXSID2032552,NHEERL,,,,1507,NHEERL_ZF_144hpf_TERATOSCORE_up,1.53481347591287,1,hill,1.43083796282739,1.70598152060725,118.757856034653,98.964895073994,0.118697851599534,percent_activity,TP0000077C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,CLD,,6,,1617,CLD_CYP2B6_6hr,0.396566308888419,1,hill,0.545069433340197,0.680903924711583,3.81822362156488,3.92124893811745,-1.20932162468795,log2_fold_induction,TP0000077C01,32552.0,142459-58-3,Flufenacet,C142459583,2806581.0,8751597.0,8627322.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Flufenacet,DTXSID2032552,CLD,,24,,1633,CLD_CYP2B6_24hr,0.415288000995156,1,hill,0.0880197616639722,1.09905128710546,3.16309642513102,2.63591368816791,-1.08746284125034,log2_fold_induction,TP0000077C01,32552.0,142459-58-3,Flufenacet,C142459583,2807291.0,8756601.0,8632068.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Flufenacet,DTXSID2032552,CLD,,24,,1641,CLD_SULT2A_24hr,0.429222510653292,1,hill,0.031547739150964,1.2891355991942,2.13509410943028,1.77924514467998,-1.22075485532002,log2_fold_induction,TP0000077C01,32552.0,142459-58-3,Flufenacet,C142459583,2807682.0,8759195.0,8634674.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Flufenacet,DTXSID2032552,CLD,,48,,1647,CLD_CYP1A1_48hr,0.615334596430808,1,hill,0.461140111841577,1.23260268886923,4.62709494779698,3.8559124567701,-0.207947485176825,log2_fold_induction,TP0000077C01,32552.0,142459-58-3,Flufenacet,C142459583,2808041.0,8761181.0,8636588.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Flufenacet,DTXSID2032552,CLD,,48,,1648,CLD_CYP1A2_48hr,0.353101746564916,1,hill,0.702122052365396,1.5434689171688,2.04589516445343,1.70491264164339,-0.60813730189752,log2_fold_induction,TP0000077C01,32552.0,142459-58-3,Flufenacet,C142459583,2808265.0,8761479.0,8636940.0,11.0,Borderline active,,N,log2_fold_induction
Flufenacet,DTXSID2032552,CLD,,48,,1648,CLD_CYP1A2_48hr,0.353101746564916,1,hill,0.702122052365396,1.5434689171688,2.04589516445343,1.70491264164339,-0.60813730189752,log2_fold_induction,TP0000077C01,32552.0,142459-58-3,Flufenacet,C142459583,2808197.0,8761479.0,8636940.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Flufenacet,DTXSID2032552,CLD,,48,,1652,CLD_CYP3A4_48hr,0.783724870256564,1,hill,-0.165561945263428,0.950805042580594,3.2966807144316,2.74723392962004,-1.22239242133644,log2_fold_induction,TP0000077C01,32552.0,142459-58-3,Flufenacet,C142459583,2808443.0,8762793.0,8638226.0,6.0,"Only highest conc above baseline, active",,N,log2_fold_induction
Flufenacet,DTXSID2032552,NVS,,,,331,NVS_ADME_hCYP2C18,2.2402555060755,1,hill,-0.20373597825824,0.805665463462645,49.9711649361563,41.6426374471357,-2.46539792387543,percent_activity,TP0000202C01,32552.0,142459-58-3,Flufenacet,C142459583,5042223.0,29830584.0,29890575.0,17.0,Less than 50% efficacy,,N,percent_activity
Flufenacet,DTXSID2032552,NVS,,,,333,NVS_ADME_hCYP2C19,2.60299124232151,1,hill,-0.830574068476275,-0.0206987467899983,99.8192605589153,97.8181284157305,-0.644071708048799,percent_activity,TP0000202C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,NVS,,,,355,NVS_ADME_rCYP2A1,1.34941708254929,1,hill,0.616528542742096,1.0157861175271,27.0691004914637,22.5575837488154,-2.77102476410235,percent_activity,TP0000202C01,32552.0,142459-58-3,Flufenacet,C142459583,5044356.0,29833873.0,29893901.0,17.0,Less than 50% efficacy,,N,percent_activity
Flufenacet,DTXSID2032552,NVS,,,,355,NVS_ADME_rCYP2A1,1.34941708254929,1,hill,0.616528542742096,1.0157861175271,27.0691004914637,22.5575837488154,-2.77102476410235,percent_activity,TP0000202C01,32552.0,142459-58-3,Flufenacet,C142459583,5044346.0,29833873.0,29893901.0,11.0,Borderline active,,N,percent_activity
Flufenacet,DTXSID2032552,NVS,,,,361,NVS_ADME_rCYP2C11,2.09105010163613,1,hill,0.155402786810973,0.856854770971693,65.6254013553633,54.6878344630753,-3.09311452015697,percent_activity,TP0000202C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,NVS,,,,367,NVS_ADME_rCYP2C6,1.88050923509851,1,hill,0.0744373570362973,0.847453413525454,95.5129117526896,79.5940931272875,-1.72453233021553,percent_activity,TP0000202C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,NVS,,,,371,NVS_ADME_rCYP2D2,2.12024963464081,1,hill,0.649321435452343,1.03063486564766,32.7884222685555,27.3236852833265,-2.49694251936404,percent_activity,TP0000202C01,32552.0,142459-58-3,Flufenacet,C142459583,5044970.0,29835091.0,29895076.0,17.0,Less than 50% efficacy,,N,percent_activity
Flufenacet,DTXSID2032552,NVS,,,,375,NVS_ADME_rCYP3A1,1.20626296963301,1,hill,0.0726438013319255,0.806722984743522,51.9880863689654,43.3234053114917,-0.564656242243733,percent_activity,TP0000202C01,32552.0,142459-58-3,Flufenacet,C142459583,5045071.0,29835279.0,29895236.0,17.0,Less than 50% efficacy,,N,percent_activity
Flufenacet,DTXSID2032552,NVS,,,,381,NVS_ENZ_hAChE,1.32761634846971,1,hill,0.634691709486492,1.25968580909938,47.9146919424797,39.9289099526066,-0.592417061611375,percent_activity,TP0000202C01,32552.0,142459-58-3,Flufenacet,C142459583,5045339.0,29835759.0,29895773.0,17.0,Less than 50% efficacy,,N,percent_activity
Flufenacet,DTXSID2032552,NVS,,,,441,NVS_ENZ_hES,0.614733428029295,1,hill,0.512912835177599,1.21239854957632,88.8349513402196,74.0291262135922,-6.55339805825243,percent_activity,TP0000202C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,NVS,,,,593,NVS_ENZ_rAChE,1.65150379746835,1,hill,0.674361826525031,1.29527744466093,43.3215189825632,36.1012658227848,-2.58227848101266,percent_activity,TP0000202C01,32552.0,142459-58-3,Flufenacet,C142459583,5055400.0,29858966.0,29918918.0,17.0,Less than 50% efficacy,,N,percent_activity
Flufenacet,DTXSID2032552,NVS,,,,695,NVS_LGIC_bGABARa1,2.76732192385783,1,hill,0.664542914768982,1.29233924062067,65.1385009833603,54.282084157744,-0.598358865828634,percent_activity,TP0000202C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,NVS,,,,706,NVS_MP_hPBR,3.67709020137799,1,hill,-1.53884651478255,-0.578877087357472,101.565521503594,101.10385832357,4.26515270261535,percent_activity,TP0000202C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,NVS,,,,707,NVS_MP_rPBR,5.17700292198745,1,gnls,-2.12433276304637,-1.65814614839455,100.541321690123,104.26897603927,45.414363869328,percent_activity,TP0000202C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,NVS,,,,732,NVS_TR_hDAT,3.32006520794786,1,hill,0.210658108060901,1.24095484999309,103.352881035143,86.1274008715769,-3.87636520148491,percent_activity,TP0000202C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,NVS,,,,734,NVS_TR_hSERT,5.29277283549391,1,hill,-0.308821652825563,0.99380121994736,62.1550094303056,51.7958412098299,-2.70951480781348,percent_activity,TP0000202C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,NVS,,,,737,NVS_TR_rSERT,3.66726989365841,1,hill,-0.242800165548427,0.932549868432674,75.031817104253,62.5265142587792,-0.117841150129625,percent_activity,TP0000202C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,APR,Apoptosis,24,Hepat,1154,APR_Hepat_Apoptosis_24hr_up,0.127878185982627,1,hill,1.35076651155431,1.86577581954735,2.81426648000155,2.44211949776406,-0.225632967180254,log2_fold_induction,TP0000202C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,APR,CellLoss,24,Hepat,1155,APR_Hepat_CellLoss_24hr_dn,0.0849998387382719,1,hill,1.67232547881615,2.04017940687909,1.20244507542776,1.20812521047459,-0.177948748611247,log2_fold_induction,TP0000202C01,32552.0,142459-58-3,Flufenacet,C142459583,2674156.0,6726534.0,6602146.0,11.0,Borderline active,,N,log2_fold_induction
Flufenacet,DTXSID2032552,APR,DNADamage,24,Hepat,1158,APR_Hepat_DNADamage_24hr_up,0.131274031028898,1,hill,1.4881927590026,1.96000940060308,1.92268177518022,1.60223481349656,-0.178924985579688,log2_fold_induction,TP0000202C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,APR,DNATexture,24,Hepat,1160,APR_Hepat_DNATexture_24hr_up,0.0765385007962508,1,hill,1.5154011751218,1.93234132035759,1.00134330942269,0.876623667532331,-0.0592271833762166,log2_fold_induction,TP0000202C01,32552.0,142459-58-3,Flufenacet,C142459583,2674382.0,6728134.0,6603746.0,11.0,Borderline active,,N,log2_fold_induction
Flufenacet,DTXSID2032552,APR,Apoptosis,48,Hepat,1170,APR_Hepat_Apoptosis_48hr_up,0.132838805603301,1,hill,1.41088865898863,1.87010577029191,2.8265601700637,2.49381662014083,0.0566842279309376,log2_fold_induction,TP0000202C01,,,,,,,,,,,,
Flufenacet,DTXSID2032552,APR,CellLoss,48,Hepat,1171,APR_Hepat_CellLoss_48hr_dn,0.0998290273104093,1,hill,0.574504597721108,2.80102999563661,1.31116748802698,1.54705284726626,-0.0288920783962581,log2_fold_induction,TP0000202C01,32552.0,142459-58-3,Flufenacet,C142459583,2675112.0,6731654.0,6607266.0,11.0,Borderline active,,N,log2_fold_induction
Flufenacet,DTXSID2032552,APR,DNADamage,48,Hepat,1174,APR_Hepat_DNADamage_48hr_up,0.161176127862192,1,hill,1.46499827907488,1.85882589951888,2.06574005114158,1.8949068125985,0.0668323927808269,log2_fold_induction,TP0000202C01,32552.0,142459-58-3,Flufenacet,C142459583,2675227.0,6732614.0,6608226.0,11.0,Borderline active,,N,log2_fold_induction
Flufenacet,DTXSID2032552,APR,DNATexture,48,Hepat,1176,APR_Hepat_DNATexture_48hr_up,0.101137632873487,1,hill,1.49925503793554,1.90567202688597,1.32394037362158,1.17941283094733,-0.0401828285012592,log2_fold_induction,TP0000202C01,32552.0,142459-58-3,Flufenacet,C142459583,2675315.0,6733254.0,6608866.0,11.0,Borderline active,,N,log2_fold_induction
Flufenacet,DTXSID2032552,NCCT,,,,1508,NCCT_TPO_AUR_dn,5.55295187687267,1,hill,1.11184150419538,1.72047171339463,31.5277224366,26.2731021462639,-10.0117537890504,percent_activity,TP0001194D14,32552.0,142459-58-3,Flufenacet,C142459583,2799323.0,9148654.0,9019244.0,17.0,Less than 50% efficacy,,N,percent_activity
Flufenacet,DTXSID2032552,NCCT,,,,1508,NCCT_TPO_AUR_dn,5.55295187687267,1,hill,1.11184150419538,1.72047171339463,31.5277224366,26.2731021462639,-10.0117537890504,percent_activity,TP0001194D14,32552.0,142459-58-3,Flufenacet,C142459583,2799265.0,9148654.0,9019244.0,11.0,Borderline active,,N,percent_activity
Flufenacet,DTXSID2032552,NCCT,,,,1508,NCCT_TPO_AUR_dn,5.55295187687267,1,hill,1.11184150419538,1.72047171339463,31.5277224366,26.2731021462639,-10.0117537890504,percent_activity,TP0001194D14,32552.0,142459-58-3,Flufenacet,C142459583,2799107.0,9148654.0,9019244.0,6.0,"Only highest conc above baseline, active",,N,percent_activity
Flufenacet,DTXSID2032552,ACEA,,,,1850,ACEA_AR_Agonist_AUC_viability,8.95647120560566,1,hill,0.26526111425809,1.38101745867225,50.4508095098016,42.0423412602984,-19.1776697851269,percent_activity,TP0002009C10,,,,,,,,,,,,
Flufenacet,DTXSID2032552,ACEA,,80,,1856,ACEA_AR_Antagonist_80hr,0.122016065451132,1,hill,1.38175631082287,1.5016622584755,0.522304395140093,0.592547162637082,-0.257941721342725,log2_fold_induction,TP0002009C10,,,,,,,,,,,,
Flufenacet,DTXSID2032552,ACEA,,,,1857,ACEA_AR_Antagonist_AUC_viability,9.65026114229828,1,hill,1.27452074449297,1.39382272130838,47.4956318264901,52.6430388831024,-23.2851540662961,percent_activity,TP0002009C10,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,319,NVS_ADME_hCYP19A1,1.41846923010393,1,hill,-0.711030838958597,0.530458851246585,30.7747436049831,25.6456196713209,-1.03175583837885,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,5041399.0,29828759.0,29888820.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,321,NVS_ADME_hCYP1A1,1.8911470059282,1,hill,-0.519745271972223,0.568686886483238,100.060753339828,83.3839611178615,-2.32887808829486,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,327,NVS_ADME_hCYP2A6,2.29225074962519,1,hill,-0.589169316912395,0.182711468195707,72.3351214459448,72.5334742776603,-5.16208597603946,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,329,NVS_ADME_hCYP2B6,1.55763530034319,1,hill,-1.41107662146206,-0.682999282442469,92.248757107686,93.4320166083668,-1.61675624946677,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,331,NVS_ADME_hCYP2C18,2.2402555060755,1,hill,-1.30195440577295,-0.226749900239401,89.4128675692675,89.3097489996362,-2.01436886140415,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,333,NVS_ADME_hCYP2C19,2.60299124232151,1,hill,-2.26648256239698,-1.4168109161878,97.5873906858603,98.5891364732083,15.2258238194878,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,337,NVS_ADME_hCYP2C9,2.19125446248241,1,hill,-0.940283965078445,-0.0266860910496689,108.2840349257,104.535765040265,-2.59355755566082,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,355,NVS_ADME_rCYP2A1,1.34941708254929,1,hill,-0.862706655615913,0.0923523244116045,87.9789256130833,83.4576741396116,-0.552972932443578,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,357,NVS_ADME_rCYP2A2,2.91806015509037,1,hill,-2.0746271753724,-1.2555400270579,94.5140645242143,95.3091684434968,7.67590618336887,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,359,NVS_ADME_rCYP2B1,2.57849737099665,1,hill,-2.47475448551126,-1.41766225301939,101.766089009239,101.272291534503,23.0845139916825,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,361,NVS_ADME_rCYP2C11,2.09105010163613,1,hill,-1.4593397449402,-0.609323070340459,81.8303797217533,83.2276570048309,-3.25332125603865,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,363,NVS_ADME_rCYP2C12,3.10637206437439,1,hill,-0.274245283891525,0.698095888285106,81.7130877442752,68.094239792353,-7.97644005191175,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,365,NVS_ADME_rCYP2C13,1.92662603349891,1,hill,-1.45718656089548,-0.822886702066791,80.5670035140315,81.148429035753,-6.2296858071506,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,367,NVS_ADME_rCYP2C6,1.88050923509851,1,hill,-1.17765882925533,-0.312574713531442,101.478424901151,100.76375539045,-0.527354912453889,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,369,NVS_ADME_rCYP2D1,2.38012259194395,1,hill,-0.152955390103544,0.708874264162328,110.922041322498,92.4350344395742,-2.22683155917345,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,371,NVS_ADME_rCYP2D2,2.12024963464081,1,hill,-0.539051733565846,0.229026487171969,98.4435335974764,94.6282449209932,-1.32265801354402,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,373,NVS_ADME_rCYP2E1,2.95842219064682,1,hill,0.388408053564014,0.827402829488945,33.4811442661198,30.6233397170569,-5.01637116204362,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,5045034.0,29835215.0,29895168.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,375,NVS_ADME_rCYP3A1,1.20626296963301,1,hill,-0.792132513693515,0.030516917375973,90.4439318686918,89.3256671458034,-1.03743516030248,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,377,NVS_ADME_rCYP3A2,1.1453989585559,1,hill,-0.744935807216758,-0.00982928630388944,87.2174352545968,86.4587102844322,-0.705652457118043,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,498,NVS_ENZ_hMMP9_Activator,3.80479894370093,1,gnls,-0.724267788289366,-0.604987473578155,31.8070421602646,31.7816207520611,-26.3623567263221,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,5049934.0,29846297.0,29906236.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,498,NVS_ENZ_hMMP9_Activator,3.80479894370093,1,gnls,-0.724267788289366,-0.604987473578155,31.8070421602646,31.7816207520611,-26.3623567263221,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,5049928.0,29846297.0,29906236.0,16.0,Hit-call potentially confounded by overfitting,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,509,NVS_ENZ_hPDE4A1,3.38015619095604,1,hill,-0.389290739792529,0.926118759558019,36.5427135650276,30.4522613065327,-1.68341708542714,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,5050392.0,29847866.0,29907846.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,565,NVS_ENZ_hSIRT3,3.63977594225016,1,hill,1.23620023636031,1.35549752591452,23.3909310525117,23.3499594014615,-12.0287669643893,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,5053616.0,29855693.0,29915678.0,11.0,Borderline active,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,565,NVS_ENZ_hSIRT3,3.63977594225016,1,hill,1.23620023636031,1.35549752591452,23.3909310525117,23.3499594014615,-12.0287669643893,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,5053640.0,29855693.0,29915678.0,16.0,Hit-call potentially confounded by overfitting,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,565,NVS_ENZ_hSIRT3,3.63977594225016,1,hill,1.23620023636031,1.35549752591452,23.3909310525117,23.3499594014615,-12.0287669643893,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,5053655.0,29855693.0,29915678.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,601,NVS_ENZ_rMAOAC,3.12466620760733,1,hill,1.27666202603372,1.39594332170056,40.057573311202,39.9072052494926,-1.69816441877814,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,5055699.0,29859687.0,29919639.0,6.0,"Only highest conc above baseline, active",,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,601,NVS_ENZ_rMAOAC,3.12466620760733,1,hill,1.27666202603372,1.39594332170056,40.057573311202,39.9072052494926,-1.69816441877814,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,5055812.0,29859687.0,29919639.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,603,NVS_ENZ_rMAOAP,4.26183394029155,1,hill,1.05499426751704,1.4410988483918,58.9098562246769,49.0915468583755,-13.1388043682198,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,5055978.0,29860009.0,29919961.0,16.0,Hit-call potentially confounded by overfitting,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,603,NVS_ENZ_rMAOAP,4.26183394029155,1,hill,1.05499426751704,1.4410988483918,58.9098562246769,49.0915468583755,-13.1388043682198,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,5056003.0,29860009.0,29919961.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,621,NVS_GPCR_gOpiateK,3.85427323834633,1,hill,1.0030856864709,1.41147469650931,56.486613731723,47.0721781335788,-5.79370260768124,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,4820488.0,27256117.0,28772138.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,623,NVS_GPCR_h5HT5A,4.20885451353248,1,hill,-0.631765723095593,1.11734347723987,57.5968379183043,47.9973649538867,-0.223978919631093,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,4820688.0,27256416.0,28772445.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,625,NVS_GPCR_h5HT7,4.01418654281782,1,hill,1.0600153164202,1.30128284261684,58.4204484446033,56.8994530921329,-5.490113588557,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,644,NVS_GPCR_hM3,3.41782329169728,1,hill,-0.347798307634285,1.3582889790825,68.0283561988486,56.6902968542313,-3.03500221533008,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,645,NVS_GPCR_hM4,3.42655726877634,1,hill,0.858884061749811,1.2425271505399,53.2424160132444,49.5983935742972,-2.23560910307898,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,4822086.0,27258982.0,28775052.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,652,NVS_GPCR_hOpiate_mu,4.26308018031029,1,hill,0.221383159675141,1.12072722870065,62.9921211543685,52.49343832021,-5.70866141732283,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,657,NVS_GPCR_mCCKAPeripheral,3.17593805429475,1,hill,0.963578374572303,1.32741986337842,52.4367604452299,47.3974111814927,-17.3781327458001,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,4822997.0,27260417.0,28776528.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,657,NVS_GPCR_mCCKAPeripheral,3.17593805429475,1,hill,0.963578374572303,1.32741986337842,52.4367604452299,47.3974111814927,-17.3781327458001,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,4822970.0,27260417.0,28776528.0,16.0,Hit-call potentially confounded by overfitting,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,662,NVS_GPCR_rabPAF,3.96861289220113,1,hill,-0.53318316066866,0.946996899959589,41.4586181331132,34.5488484558614,-1.51829782711228,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,4823237.0,27260864.0,28776966.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,664,NVS_GPCR_rAdra1A,4.59548173286397,1,hill,1.18760726854532,1.30689055153337,51.7957049986142,51.7583422912426,-1.58657914598725,percent_activity,LEGTV001E01,,,,,,,,,,,,
Flusilazole,DTXSID3024235,NVS,,,,665,NVS_GPCR_rAdra1B,3.60108389013527,1,hill,0.689411442186795,1.34702446638814,52.3068137863036,43.5890115008467,-12.9713130122324,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,4823370.0,27261141.0,28777236.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,673,NVS_GPCR_rmAdra2B,4.26504791219465,1,hill,0.979087808210732,1.41420158666488,51.6573469301391,43.0477891305833,-14.6578056230543,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,4823614.0,27261637.0,28777733.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,673,NVS_GPCR_rmAdra2B,4.26504791219465,1,hill,0.979087808210732,1.41420158666488,51.6573469301391,43.0477891305833,-14.6578056230543,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,4823594.0,27261637.0,28777733.0,16.0,Hit-call potentially confounded by overfitting,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,676,NVS_GPCR_rNK1,3.05042045510251,1,hill,0.938397012184397,1.3888992262398,25.9868523512296,21.6557103122041,-5.92746952810372,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,4823745.0,27261860.0,28777942.0,17.0,Less than 50% efficacy,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,676,NVS_GPCR_rNK1,3.05042045510251,1,hill,0.938397012184397,1.3888992262398,25.9868523512296,21.6557103122041,-5.92746952810372,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,4823720.0,27261860.0,28777942.0,16.0,Hit-call potentially confounded by overfitting,,N,percent_activity
Flusilazole,DTXSID3024235,NVS,,,,676,NVS_GPCR_rNK1,3.05042045510251,1,hill,0.938397012184397,1.3888992262398,25.9868523512296,21.6557103122041,-5.92746952810372,percent_activity,LEGTV001E01,24235.0,85509-19-9,Flusilazole,C85509199,4823695.0,27261860.0,28777942.0,11.0,Borderline active,,N,percent_activity
